DB_ID	Start_Coordiate	End_Coordinate	Old_Display_Name	New_Display_Name		 
1606837	37	533	active ARSB [lysosomal lumen]	ARSB [lysosomal lumen]		
1606608	22	142	ASAH1 alpha [lysosomal lumen]	ASAH1 [lysosomal lumen]		
1606581	143	395	ASAH1 beta [lysosomal lumen]	ASAH1 [lysosomal lumen]		
209842	1	345	Hydroxyindole O-methyltransferase-1 [cytosol]	ASMT [cytosol]		
209861	1	345	Hydroxyindole O-methyltransferase-3 [cytosol]	ASMT [cytosol]		
209864	1	345	Hydroxyindole O-methyltransferase-2 [cytosol]	ASMT [cytosol]		
199897	1	271	p-S63-ATF1 [nucleoplasm]	ATF1 [nucleoplasm]		
199900	1	271	Cyclic-AMP-dependent transcription factor ATF-1 [nucleoplasm]	ATF1 [nucleoplasm]		
167910	null	null	ATF-2 [cytosol]	ATF2 [cytosol]		
168394	null	null	ATF-2-P [cytosol]	ATF2 [cytosol]		
450336	1	505	ATF-2 [nucleoplasm]	ATF2 [nucleoplasm]		
450243	1	505	"p-T69,T71-ATF2 [nucleoplasm]"	ATF2 [nucleoplasm]		
381104	1	-1	ATF3-2 [nucleoplasm]	ATF3 [nucleoplasm]		
381144	1	-1	ATF3-1 [nucleoplasm]	ATF3 [nucleoplasm]		
381000	1	670	ATF6-alpha [Golgi membrane]	ATF6 [Golgi membrane]		
381075	1	379	ATF6-alpha (aa 1-379) [Golgi membrane]	ATF6 [Golgi membrane]		
420814	420	670	ATF6-alpha (aa 420-670) [Golgi membrane]	ATF6 [Golgi membrane]		
420817	380	419	ATF6-alpha (aa380-419) [Golgi membrane]	ATF6 [Golgi membrane]		
420815	1	419	ATF6-alpha (aa 1-419) [Golgi membrane]	ATF6 [Golgi membrane]		
75145	1	-1	phospho-ATM (Ser 1981) [nucleoplasm]	ATM [nucleoplasm]		
69484	1	-1	ATM serine-protein kinase [nucleoplasm]	ATM [nucleoplasm]		
517883	1	-1	Clone of Clone of Mlh1 [nucleoplasm]	ATP2B4 [nucleoplasm]		
201577	1	-1	Mlh1 [nucleoplasm]	ATP2B4 [nucleoplasm]		
517892	1	-1	Clone of Mlh1 [nucleoplasm]	ATP2B4 [nucleoplasm]		
1299441	48	529	ATP synthase beta chain [mitochondrial inner membrane]	ATP5B [mitochondrial inner membrane]		
1299440	1	529	ATP5B precursor [mitochondrial inner membrane]	ATP5B [mitochondrial inner membrane]		
1299453	48	529	"ATP synthase subunit beta, mitochondrial [mitochondrial inner membrane]"	ATP5B [mitochondrial inner membrane]		
1299432	1	136	ATP5G1 precursor [mitochondrial inner membrane]	ATP5G1 [mitochondrial inner membrane]		
164535	62	136	ATP synthase lipid-binding protein [mitochondrial inner membrane]	ATP5G1 [mitochondrial inner membrane]		
176277	1	-1	ATR monomer (isoform 1) [nucleoplasm]	ATR [nucleoplasm]		
176133	1	-1	ATR monomer (isoform 2) [nucleoplasm]	ATR [nucleoplasm]		
202942	1	145	Ataxin-3 (1-145) [cytosol]	ATXN3 [cytosol]		
202959	145	376	Ataxin-3 (145-376) [cytosol]	ATXN3 [cytosol]		
517881	1	-1	Clone of *Ataxin-7 [cytosol]	ATXN7 [cytosol]		
201591	1	-1	*Ataxin-7 [cytosol]	ATXN7 [cytosol]		
517875	1	-1	Clone of Clone of *Ataxin-7 [cytosol]	ATXN7 [cytosol]		
206040	1	-1	Phospho (3 sites) Axin1 [cytosol]	AXIN1 [cytosol]		
205979	1	-1	Phospho Axin1 [cytosol]	AXIN1 [cytosol]		
197705	19	887	Tyrosine-protein kinase receptor UFO precursor [plasma membrane]	AXL [plasma membrane]		
204886	19	887	Phosphorylated Axl [plasma membrane]	AXL [plasma membrane]		
983403	21	119	Beta-2-microglobulin [Golgi membrane]	B2M [Golgi membrane]		
182235	1	-1	class I MHC beta chain [Golgi membrane]	B2M [Golgi membrane]		
217297	1	-1	Phospho-BAD protein [cytosol]	BAD [cytosol]		
139901	1	-1	Phospho-BAD [cytosol]	BAD [cytosol]		
198335	1	168	p-S136-BAD [cytosol]	BAD [cytosol]		
517874	1	-1	Clone of Clone of BAT3 [cytosol]	BAG6 [cytosol]		
201567	1	-1	BAT3 [cytosol]	BAG6 [cytosol]		
517873	1	-1	Clone of BAT3 [cytosol]	BAG6 [cytosol]		
211429	1	-1	Baiap2 isoform-1 [cytosol]	BAIAP2 [cytosol]		
442574	1	552	IRSp53/58 [cytosol]	BAIAP2 [cytosol]		
211439	1	-1	Baiap2 isoform-4 [cytosol]	BAIAP2 [cytosol]		
211426	1	-1	Baiap2 isoform-6 [cytosol]	BAIAP2 [cytosol]		
211427	1	-1	Baiap2 isoform-5 [cytosol]	BAIAP2 [cytosol]		
211440	1	-1	Baiap2 isoform-2 [cytosol]	BAIAP2 [cytosol]		
211434	1	-1	Baiap2 isoform-3 [cytosol]	BAIAP2 [cytosol]		
139896	1	-1	Inactive BAK protein [mitochondrial outer membrane]	BAK1 [mitochondrial outer membrane]		
50690	1	-1	Activated BAK protein [mitochondrial outer membrane]	BAK1 [mitochondrial outer membrane]		
139907	1	-1	Activated BAX [cytosol]	BAX [cytosol]		
139916	1	-1	Inactive Bax alpha protein [cytosol]	BAX [cytosol]		
2065236	23	911	"D2,4(S)2-BCAN [extracellular region]"	BCAN [extracellular region]		
2064074	23	911	CSE-BCAN [extracellular region]	BCAN [extracellular region]		
2064213	23	911	C6S-BCAN [extracellular region]	BCAN [extracellular region]		
2065125	23	911	"D2,4,4(S)3-BCAN [extracellular region]"	BCAN [extracellular region]		
2064204	23	911	C4S-BCAN [extracellular region]	BCAN [extracellular region]		
2065242	23	911	D4S-BCAN [extracellular region]	BCAN [extracellular region]		
2064235	23	911	chondroitin(1)-BCAN [Golgi lumen]	BCAN [Golgi lumen]		
2064139	23	911	xylosyl-BCAN [Golgi lumen]	BCAN [Golgi lumen]		
2065122	23	911	"D2,4,4(S)3-BCAN [Golgi lumen]"	BCAN [Golgi lumen]		
2064045	23	911	Gal-Xyl-BCAN [Golgi lumen]	BCAN [Golgi lumen]		
2064068	23	911	chondroitin(2)-BCAN [Golgi lumen]	BCAN [Golgi lumen]		
2064228	23	911	C6S-BCAN [Golgi lumen]	BCAN [Golgi lumen]		
2064128	23	911	C4S-BCAN [Golgi lumen]	BCAN [Golgi lumen]		
2064138	23	911	chondroitin(3)-BCAN [Golgi lumen]	BCAN [Golgi lumen]		
2063986	23	911	Gal-Gal-Xyl-BCAN [Golgi lumen]	BCAN [Golgi lumen]		
2065102	23	911	"D2,4(S)2-BCAN [Golgi lumen]"	BCAN [Golgi lumen]		
2065130	23	911	D4S-BCAN [Golgi lumen]	BCAN [Golgi lumen]		
2064147	23	911	GlcA-Gal-Gal-Xyl-BCAN [Golgi lumen]	BCAN [Golgi lumen]		
2063961	23	911	CSE-BCAN [Golgi lumen]	BCAN [Golgi lumen]		
2065115	23	911	CSE-BCAN [lysosomal lumen]	BCAN [lysosomal lumen]		
2065066	23	911	"D2,4,4(S)3-BCAN [lysosomal lumen]"	BCAN [lysosomal lumen]		
2065208	23	911	D4S-BCAN [lysosomal lumen]	BCAN [lysosomal lumen]		
2065148	23	911	C6S-BCAN [lysosomal lumen]	BCAN [lysosomal lumen]		
2065127	23	911	C4S-BCAN [lysosomal lumen]	BCAN [lysosomal lumen]		
2065217	23	911	"D2,4(S)2-BCAN [lysosomal lumen]"	BCAN [lysosomal lumen]		
351826	2	164	BAP31 fragment (2-164) [endoplasmic reticulum membrane]	BCAP31 [endoplasmic reticulum membrane]		
201587	2	245	BAP31 [endoplasmic reticulum membrane]	BCAP31 [endoplasmic reticulum membrane]		
351933	1	-1	BAP31 [endoplasmic reticulum membrane]	BCAP31 [endoplasmic reticulum membrane]		
351932	2	164	BAP31 fragment (2-164) [endoplasmic reticulum membrane]	BCAP31 [endoplasmic reticulum membrane]		
351909	165	237	BAP31 fragment (165-237) [endoplasmic reticulum membrane]	BCAP31 [endoplasmic reticulum membrane]		
372645	1	-1	Phosphorylated p130Cas [cytosol]	BCAR1 [cytosol]		
201625	1	-1	p130Cas [cytosol]	BCAR1 [cytosol]		
202447	1	233	Bcl10 [cytosol]	BCL10 [cytosol]		
202488	1	233	phosphorylated Bcl10 [cytosol]	BCL10 [cytosol]		
114236	1	-1	Apoptosis regulator Bcl-X [mitochondrial outer membrane]	BCL2L1 [mitochondrial outer membrane]		
879215	1	233	BCL-X(L) [mitochondrial outer membrane]	BCL2L1 [mitochondrial outer membrane]		
217312	null	null	Bcl-2-like protein 11-2 [plasma membrane]	BCL2L11 [plasma membrane]		
217307	null	null	Phospho-BIM-1 [plasma membrane]	BCL2L11 [plasma membrane]		
217292	null	null	Bcl-2-like protein 11-1 [plasma membrane]	BCL2L11 [plasma membrane]		
217299	null	null	Phospho-BIM-2 [plasma membrane]	BCL2L11 [plasma membrane]		
50835	1	-1	BIM protein [plasma membrane]	BCL2L11 [plasma membrane]		
1604524	1	584	BCR-FGFR1 fusion mutant [cytosol]	BCR [cytosol]		
1838979	1	584	BCR-p-FGFR1 fusion [cytosol]	BCR [cytosol]		
1247685	1	927	BCR-ABL1 fusion protein [cytosol]	BCR [cytosol]		
195200	1	-1	Bcr [cytosol]	BCR [cytosol]		
1839041	1	584	pY177-BCR-p-FGFR1 fusion [cytosol]	BCR [cytosol]		
187041	1	247	BDNF pre-pro-precursor [endoplasmic reticulum lumen]	BDNF [endoplasmic reticulum lumen]		
187027	19	247	BDNF pro-precursor [endoplasmic reticulum lumen]	BDNF [endoplasmic reticulum lumen]		
166466	1	-1	BDNF precursor [Golgi lumen]	BDNF [Golgi lumen]		
187013	19	247	BDNF pro-precursor [Golgi lumen]	BDNF [Golgi lumen]		
2065215	38	368	D4S-BGN [extracellular region]	BGN [extracellular region]		
2065080	38	368	"D2,4,4(S)3-BGN [extracellular region]"	BGN [extracellular region]		
2063968	38	368	C4S-BGN [extracellular region]	BGN [extracellular region]		
2065204	38	368	"D2,4(S)2-BGN [extracellular region]"	BGN [extracellular region]		
2064187	38	368	CSE-BGN [extracellular region]	BGN [extracellular region]		
2064017	38	368	C6S-BGN [extracellular region]	BGN [extracellular region]		
2063957	38	368	Gal-Gal-Xyl-BGN [Golgi lumen]	BGN [Golgi lumen]		
2064246	38	368	C6S-BGN [Golgi lumen]	BGN [Golgi lumen]		
2064154	38	368	chondroitin(3)-BGN [Golgi lumen]	BGN [Golgi lumen]		
2064026	38	368	chondroitin(1)-BGN [Golgi lumen]	BGN [Golgi lumen]		
2065099	38	368	"D2,4,4(S)3-BGN [Golgi lumen]"	BGN [Golgi lumen]		
2064216	38	368	GlcA-Gal-Gal-Xyl-BGN [Golgi lumen]	BGN [Golgi lumen]		
2064135	38	368	chondroitin(2)-BGN [Golgi lumen]	BGN [Golgi lumen]		
2064103	38	368	Gal-Xyl-BGN [Golgi lumen]	BGN [Golgi lumen]		
2064193	38	368	C4S-BGN [Golgi lumen]	BGN [Golgi lumen]		
2065139	38	368	"D2,4(S)2-BGN [Golgi lumen]"	BGN [Golgi lumen]		
2064197	38	368	CSE-BGN [Golgi lumen]	BGN [Golgi lumen]		
2064015	38	368	xylosyl-BGN [Golgi lumen]	BGN [Golgi lumen]		
2065124	38	368	D4S-BGN [Golgi lumen]	BGN [Golgi lumen]		
2065266	38	368	"D2,4(S)2-BGN [lysosomal lumen]"	BGN [lysosomal lumen]		
2065133	38	368	"D2,4,4(S)3-BGN [lysosomal lumen]"	BGN [lysosomal lumen]		
2065070	38	368	C4S-BGN [lysosomal lumen]	BGN [lysosomal lumen]		
2065107	38	368	CSE-BGN [lysosomal lumen]	BGN [lysosomal lumen]		
2065060	38	368	C6S-BGN [lysosomal lumen]	BGN [lysosomal lumen]		
2065237	38	368	D4S-BGN [lysosomal lumen]	BGN [lysosomal lumen]		
141373	1	-1	tBID [cytosol]	BID [cytosol]		
139953	1	-1	tBID-p15 [cytosol]	BID [cytosol]		
202931	373	618	C-IAP1(373-618 ) [cytosol]	BIRC2 [cytosol]		
202913	1	372	C-IAP1(1-372) [cytosol]	BIRC2 [cytosol]		
50847	1	618	c-IAP1 [cytosol]	BIRC2 [cytosol]		
50845	1	-1	C-IAP2 [cytosol]	BIRC3 [cytosol]		
114406	1	-1	C-IAP2 (proteolytically cleaved) [cytosol]	BIRC3 [cytosol]		
114441	1	-1	ML-IAP (proteolytically cleaved) [cytosol]	BIRC7 [cytosol]		
50855	1	-1	ML-IAP [cytosol]	BIRC7 [cytosol]		
198063	1	456	B-cell linker protein 2 [plasma membrane]	BLNK [plasma membrane]		
983579	1	-1	Phosphorylated B-cell linker protein (BLNK/SLP-65/BASH) [plasma membrane]	BLNK [plasma membrane]		
2396130	24	396	ProBMP2 [extracellular region]	BMP2 [extracellular region]		
201456	283	396	Bone morphogenetic protein 2 [extracellular region]	BMP2 [extracellular region]		
205997	30	292	ProBMP7 [Golgi lumen]	BMP7 [Golgi lumen]		
205963	30	431	BMP7 full-length [Golgi lumen]	BMP7 [Golgi lumen]		
201448	24	532	Phospho-Bone morphogenetic protein receptor type IA [plasma membrane]	BMPR1A [plasma membrane]		
201480	24	532	Bone morphogenetic protein receptor type IA [plasma membrane]	BMPR1A [plasma membrane]		
201657	14	502	Bone morphogenetic protein receptor type IB [plasma membrane]	BMPR1B [plasma membrane]		
201814	14	502	Phospho-Bone morphogenetic protein receptor type IB [plasma membrane]	BMPR1B [plasma membrane]		
351917	1	675	Etk [cytosol]	BMX [cytosol]		
351875	243	675	Etk fragment (243-675) [cytosol]	BMX [cytosol]		
351899	1	242	Etk fragment (1-242) [cytosol]	BMX [cytosol]		
169856	1	-1	Phospho-B-Raf [cytosol]	BRAF [cytosol]		
167224	2	766	B-RAF [cytosol]	BRAF [cytosol]		
934547	2	766	B-Raf [plasma membrane]	BRAF [plasma membrane]		
1063700	2	766	Activated B-Raf [plasma membrane]	BRAF [plasma membrane]		
200963	1	-1	HSPC300_1 [cytosol]	BRK1 [cytosol]		
200968	1	-1	HSPC300_2 [cytosol]	BRK1 [cytosol]		
389925	31	289	Phosphorylated BTLA [plasma membrane]	BTLA [plasma membrane]		
197774	31	289	B- and T-lymphocyte attenuator precursor [plasma membrane]	BTLA [plasma membrane]		
198035	29	528	Butyrophilin subfamily 2 member A1 precursor 3 [plasma membrane]	BTN2A1 [plasma membrane]		
198048	29	528	Butyrophilin subfamily 2 member A1 precursor 2 [plasma membrane]	BTN2A1 [plasma membrane]		
197619	29	528	Butyrophilin subfamily 2 member A1 precursor [plasma membrane]	BTN2A1 [plasma membrane]		
197627	33	523	Butyrophilin subfamily 2 member A2 precursor [plasma membrane]	BTN2A2 [plasma membrane]		
198025	33	523	Butyrophilin subfamily 2 member A2 precursor 2 [plasma membrane]	BTN2A2 [plasma membrane]		
198067	30	513	Butyrophilin subfamily 3 member A1 precursor 2 [plasma membrane]	BTN3A1 [plasma membrane]		
197636	30	513	Butyrophilin subfamily 3 member A1 precursor [plasma membrane]	BTN3A1 [plasma membrane]		
198043	18	466	Butyrophilin-like protein 3 precursor 2 [plasma membrane]	BTNL3 [plasma membrane]		
197678	18	466	Butyrophilin-like protein 3 precursor [plasma membrane]	BTNL3 [plasma membrane]		
198026	35	535	Butyrophilin-like protein 9 precursor 2 [plasma membrane]	BTNL9 [plasma membrane]		
197671	35	535	Butyrophilin-like protein 9 precursor [plasma membrane]	BTNL9 [plasma membrane]		
198038	35	535	Butyrophilin-like protein 9 precursor 3 [plasma membrane]	BTNL9 [plasma membrane]		
173606	18	446	C1R N-terminal fragment [extracellular region]	C1R [extracellular region]		
173603	447	705	C1R C-terminal fragment [extracellular region]	C1R [extracellular region]		
173607	16	426	C1S N-terminal fragment [extracellular region]	C1S [extracellular region]		
173608	427	688	C1S C-terminal fragment [extracellular region]	C1S [extracellular region]		
166780	244	752	C2a [extracellular region]	C2 [extracellular region]		
166778	21	752	Complement factor 2 [extracellular region]	C2 [extracellular region]		
166781	21	243	C2b [extracellular region]	C2 [extracellular region]		
976818	1321	1663	C3c alpha' chain fragment 2 [extracellular region]	C3 [extracellular region]		
976779	1304	1320	C3f [extracellular region]	C3 [extracellular region]		
976816	749	1303	C3c alpha' chain fragment 1 precursor [extracellular region]	C3 [extracellular region]		
166820	672	1663	C3 alpha chain [extracellular region]	C3 [extracellular region]		
166828	672	748	C3a [extracellular region]	C3 [extracellular region]		
198999	1002	1303	C3d fragment [extracellular region]	C3 [extracellular region]		
182452	672	1663	C3 alpha chain H2O [extracellular region]	C3 [extracellular region]		
166830	749	1663	C3b alpha' [extracellular region]	C3 [extracellular region]		
166821	23	667	C3 beta chain [extracellular region]	C3 [extracellular region]		
977595	749	1303	C3c alpha' chain fragment 1 precursor [plasma membrane]	C3 [plasma membrane]		
977594	1321	1663	C3c alpha' chain fragment 2 [plasma membrane]	C3 [plasma membrane]		
977593	23	667	C3 beta chain [plasma membrane]	C3 [plasma membrane]		
981506	1337	1446	Complement factor 4A alpha4 fragment [extracellular region]	C4A [extracellular region]		
166729	680	1446	Complement factor 4A alpha chain [extracellular region]	C4A [extracellular region]		
981503	680	956	Complement factor 4A alpha3 fragment [extracellular region]	C4A [extracellular region]		
166731	1454	1744	Complement factor 4A gamma chain [extracellular region]	C4A [extracellular region]		
166736	757	1446	Complement factor 4A alpha chain fragment b [extracellular region]	C4A [extracellular region]		
166737	680	756	C4A-derived C4a [extracellular region]	C4A [extracellular region]		
166734	20	675	Complement factor 4A beta chain [extracellular region]	C4A [extracellular region]		
981710	20	675	Complement Factor 4B beta chain [extracellular region]	C4B [extracellular region]		
981719	680	756	C4B-derived C4a [extracellular region]	C4B [extracellular region]		
981714	1454	1744	Complement Factor 4B gamma chain [extracellular region]	C4B [extracellular region]		
981720	680	956	Complement factor 4B alpha3 fragment [extracellular region]	C4B [extracellular region]		
981698	680	1446	Complement Factor 4B alpha chain [extracellular region]	C4B [extracellular region]		
981708	1337	1446	Complement factor 4B alpha4 fragment [extracellular region]	C4B [extracellular region]		
981703	757	1446	Complement Factor 4B alpha chain fragment b [extracellular region]	C4B [extracellular region]		
173670	19	-1676	Compement factor 5 [extracellular region]	C5 [extracellular region]		
173673	678	1676	C5 alpha chain [extracellular region]	C5 [extracellular region]		
173672	752	1676	C5b alpha' [extracellular region]	C5 [extracellular region]		
173677	678	751	C5a [extracellular region]	C5 [extracellular region]		
173675	19	673	C5 beta chain [extracellular region]	C5 [extracellular region]		
265655	1	-1	Voltage-gated Calcium Channel Cav2.1-1 (alpha-1 subunit) [plasma membrane]	CACNA1A [plasma membrane]		
210490	1	-1	CaV2.1 P/Q type alpha 1 subunit of VCGG [plasma membrane]	CACNA1A [plasma membrane]		
525814	1	2161	Voltage-dependent L-type calcium channel subunit alpha-1D [plasma membrane]	CACNA1D [plasma membrane]		
265641	1	-1	Voltage-gated Calcium Channel Cav1.3 (alpha-1 subunit) [plasma membrane]	CACNA1D [plasma membrane]		
210356	1	-1	CaV2.3 R type VGCC [plasma membrane]	CACNA1E [plasma membrane]		
265558	1	-1	Voltage-gated Calcium Channel Cav2.3-1 (alpha-1 subunit) [plasma membrane]	CACNA1E [plasma membrane]		
210399	1	-1	gamma subunit of VGCC [plasma membrane]	CACNG4 [plasma membrane]		
210417	1	-1	Gamma 4 subunit of VGCC [plasma membrane]	CACNG4 [plasma membrane]		
419836	83	119	Calcitonin gene-related peptide 1 [extracellular region]	CALCA [extracellular region]		
419781	85	116	Calcitonin [extracellular region]	CALCA [extracellular region]		
111902	1	-1	phospho-CaMK IV [nucleoplasm]	CAMK4 [nucleoplasm]		
112280	1	-1	CaMKIV [nucleoplasm]	CAMK4 [nucleoplasm]		
444232	1	-1	Activated Ca/calmodulin dependent kinase kinase [cytosol]	CAMKK1 [cytosol]		
442775	1	505	Calcium/calmodulin-dependent protein kinase kinase 1 [cytosol]	CAMKK1 [cytosol]		
1168574	1	1147	"CARMA1 Phosphorylated at Serines 559, 644, 652 [cytosol]"	CARD11 [cytosol]		
202161	1	1147	CARMA1 [cytosol]	CARD11 [cytosol]		
202438	1	1147	Phosphorylated CARMA1 [cytosol]	CARD11 [cytosol]		
448692	1	404	Procaspase-1 [cytosol]	CASP1 [cytosol]		
448704	317	404	CASP1 p10 [cytosol]	CASP1 [cytosol]		
448686	120	297	CASP1 p20 [cytosol]	CASP1 [cytosol]		
448674	298	316	CASP1 internal fragment [cytosol]	CASP1 [cytosol]		
448680	1	119	Caspase-1 N-terminal fragment [cytosol]	CASP1 [cytosol]		
933453	1	-1	Caspase-10 precursor  [cytosol]	CASP10 [cytosol]		
933455	416	521	Casp-10 p10 [cytosol]	CASP10 [cytosol]		
933458	220	415	Casp-10 p23/p17 [cytosol]	CASP10 [cytosol]		
933454	1	219	Casp-10 prodomain [cytosol]	CASP10 [cytosol]		
622412	2	452	Procaspase-2 [cytosol]	CASP2 [cytosol]		
204968	170	325	Caspase-2-2 p18 subunit [cytosol]	CASP2 [cytosol]		
205091	1	452	Caspase-2-1 precursor [cytosol]	CASP2 [cytosol]		
205119	348	452	Caspase-2-2 p12 subunit [cytosol]	CASP2 [cytosol]		
204996	348	452	Caspase-2-1 p12 subunit [cytosol]	CASP2 [cytosol]		
205082	170	325	Caspase-2-1 p18 subunit [cytosol]	CASP2 [cytosol]		
204979	1	452	Caspase-2-2 precursor [cytosol]	CASP2 [cytosol]		
141646	176	277	Caspase-3 (small subunit) [cytosol]	CASP3 [cytosol]		
141644	29	175	Caspase-3 (large subunit) [cytosol]	CASP3 [cytosol]		
350917	1	28	Caspase-3 proprotein [cytosol]	CASP3 [cytosol]		
57021	1	277	Caspase-3 precursor [cytosol]	CASP3 [cytosol]		
211203	176	277	Caspase-3 (small subunit) [nucleoplasm]	CASP3 [nucleoplasm]		
211194	29	175	Caspase-3 (large subunit) [nucleoplasm]	CASP3 [nucleoplasm]		
202916	29	175	Caspase-3 (large subunit) [plasma membrane]	CASP3 [plasma membrane]		
202914	176	277	Caspase-3 (small subunit) [plasma membrane]	CASP3 [plasma membrane]		
266128	194	293	Caspase-6 subunit p11 [cytosol]	CASP6 [cytosol]		
350313	24	179	Caspase-6 subunit p18 [cytosol]	CASP6 [cytosol]		
352247	24	179	Caspase-6 subunit p18 [nucleoplasm]	CASP6 [nucleoplasm]		
352246	194	293	Caspase-6 subunit p11 [nucleoplasm]	CASP6 [nucleoplasm]		
57029	1	-1	Caspase-7 precursor  [cytosol]	CASP7 [cytosol]		
141642	199	303	Caspase-7 (small subunit) [cytosol]	CASP7 [cytosol]		
141641	23	198	Caspase-7 (large subunit) [cytosol]	CASP7 [cytosol]		
114260	23	303	Caspase-7 [cytosol]	CASP7 [cytosol]		
351927	23	198	Caspase-7 (large subunit) [nucleoplasm]	CASP7 [nucleoplasm]		
351924	199	303	Caspase-7 (small subunit) [nucleoplasm]	CASP7 [nucleoplasm]		
76158	385	479	p10 subunit of Caspase 8 [cytosol]	CASP8 [cytosol]		
75975	217	374	p18 subunit of Caspase 8 [cytosol]	CASP8 [cytosol]		
933460	375	384	Casp-8 linker region [cytosol]	CASP8 [cytosol]		
933456	1	216	Casp-8 prodomain [cytosol]	CASP8 [cytosol]		
57031	1	-1	Caspase-8 precursor  [cytosol]	CASP8 [cytosol]		
351828	385	479	p10 subunit of Caspase 8 [mitochondrial outer membrane]	CASP8 [mitochondrial outer membrane]		
351869	217	374	p18 subunit of Caspase 8 [mitochondrial outer membrane]	CASP8 [mitochondrial outer membrane]		
141639	316	416	Caspase-9 (small subunit) [cytosol]	CASP9 [cytosol]		
141638	1	315	Caspase-9 (large subunit) [cytosol]	CASP9 [cytosol]		
198636	1	416	p-S196-CASP9 [cytosol]	CASP9 [cytosol]		
57033	1	-1	Caspase-9 precursor  [cytosol]	CASP9 [cytosol]		
182940	1	-1	Phospho-CBL [cytosol]	CBL [cytosol]		
912656	1	-1	"p(Y700,731,774)-CBL [cytosol]"	CBL [cytosol]		
112175	1	-1	Phosphorylated CBL [plasma membrane]	CBL [plasma membrane]		
182923	1	-1	Phospho-CBL [plasma membrane]	CBL [plasma membrane]		
157451	1	-1	G2/mitotic-specific cyclin B1 [cytosol]	CCNB1 [cytosol]		
170058	null	null	phospho-Cyclin B1 (CRS) [cytosol]	CCNB1 [cytosol]		
75813	1	-1	phospho(T286)-Cyclin D1 [cytosol]	CCND1 [cytosol]		
68328	1	295	G1/S-specific cyclin D1 [cytosol]	CCND1 [cytosol]		
75811	1	-1	phospho(T286)-Cyclin D1 [nucleoplasm]	CCND1 [nucleoplasm]		
113832	1	295	G1/S-specific cyclin D1 [nucleoplasm]	CCND1 [nucleoplasm]		
373105	1	374	C-C chemokine receptor type 2-1 [plasma membrane]	CCR2 [plasma membrane]		
373120	1	374	C-C chemokine receptor type 2-2 [plasma membrane]	CCR2 [plasma membrane]		
171279	1	-1	CCR5  protein [plasma membrane]	CCR5 [plasma membrane]		
373100	1	352	C-C chemokine receptor type 5 [plasma membrane]	CCR5 [plasma membrane]		
373222	1	369	C-C chemokine receptor type 9-2 [plasma membrane]	CCR9 [plasma membrane]		
373257	1	369	C-C chemokine receptor type 9-1 [plasma membrane]	CCR9 [plasma membrane]		
